jobID,  modelID,  status,  completionReason,  startTime,  endTime,  runtime(s),  expDesc,  numRecords,  modelParams|sensorParams|encoders|y:n,  modelParams|sensorParams|encoders|ydot:n,  modelParams|sensorParams|encoders|speed_y:n,  modelParams|clParams|alpha,  modelParams|tpParams|minThreshold,  modelParams|tpParams|activationThreshold,  modelParams|sensorParams|encoders|pred_speed_y:n,  modelParams|tpParams|pamLength,  modelParams|sensorParams|encoders|dy:n,  modelParams|sensorParams|encoders|_classifierInput|n,  modelParams|inferenceType,  modelParams|spParams|synPermInactiveDec,  multiStepBestPredictions:multiStep:errorMetric='aae':steps=[1]:window=1000:field=speed_y,  multiStepBestPredictions:multiStep:errorMetric='altMAPE':steps=[1]:window=1000:field=speed_y, 
1008,  1501,  completed,  eof,  2013-11-03 07:08:24,  2013-11-03 07:10:29,  125,  modelParams|sensorParams|encoders|ydot:n_28.modelParams|clParams|alpha_0.0233103830785.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_1.modelParams|sensorParams|encoders|_classifierInput|n_28.modelParams|inferenceType_TemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.005,  2686,  None,  28,  None,  0.0233103830785,  9,  12,  1,  28,  TemporalMultiStep,  0.005,  0.0747140361764,  42.0884070419, 
1008,  1502,  completed,  eof,  2013-11-03 07:08:38,  2013-11-03 07:10:32,  114,  modelParams|sensorParams|encoders|speed_y:n_28.modelParams|clParams|alpha_0.0132639333767.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_1.modelParams|sensorParams|encoders|_classifierInput|n_28.modelParams|inferenceType_TemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.005,  2686,  None,  None,  28,  0.0132639333767,  9,  12,  1,  28,  TemporalMultiStep,  0.005,  0.0707251638615,  39.8413689991, 
1008,  1503,  completed,  eof,  2013-11-03 07:09:28,  2013-11-03 07:11:34,  126,  modelParams|sensorParams|encoders|ydot:n_28.modelParams|clParams|alpha_0.0102923902672.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_1.modelParams|sensorParams|encoders|_classifierInput|n_28.modelParams|inferenceType_TemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.005,  2686,  None,  28,  None,  0.0102923902672,  9,  12,  1,  28,  TemporalMultiStep,  0.005,  0.0719198971776,  40.514394105, 
1008,  1504,  completed,  eof,  2013-11-03 07:09:36,  2013-11-03 07:11:32,  116,  modelParams|sensorParams|encoders|speed_y:n_28.modelParams|clParams|alpha_0.0167351812976.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_1.modelParams|sensorParams|encoders|_classifierInput|n_28.modelParams|inferenceType_TemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.005,  2686,  None,  None,  28,  0.0167351812976,  9,  12,  1,  28,  TemporalMultiStep,  0.005,  0.0704695448024,  39.6973719731, 
1008,  1505,  completed,  eof,  2013-11-03 07:10:29,  2013-11-03 07:12:35,  126,  modelParams|sensorParams|encoders|ydot:n_28.modelParams|clParams|alpha_0.0137636381881.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_1.modelParams|sensorParams|encoders|_classifierInput|n_28.modelParams|inferenceType_TemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.005,  2686,  None,  28,  None,  0.0137636381881,  9,  12,  1,  28,  TemporalMultiStep,  0.005,  0.0727439655959,  40.9786137991, 
1008,  1506,  completed,  eof,  2013-11-03 07:10:32,  2013-11-03 07:12:27,  115,  modelParams|sensorParams|encoders|speed_y:n_28.modelParams|clParams|alpha_0.0207618288858.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_1.modelParams|sensorParams|encoders|_classifierInput|n_28.modelParams|inferenceType_TemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.005,  2686,  None,  None,  28,  0.0207618288858,  9,  12,  1,  28,  TemporalMultiStep,  0.005,  0.0699876604146,  39.4259136595, 
1008,  1507,  completed,  eof,  2013-11-03 07:11:33,  2013-11-03 07:13:39,  126,  modelParams|sensorParams|encoders|ydot:n_28.modelParams|clParams|alpha_0.0177902857762.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_1.modelParams|sensorParams|encoders|_classifierInput|n_28.modelParams|inferenceType_TemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.005,  2686,  None,  28,  None,  0.0177902857762,  9,  12,  1,  28,  TemporalMultiStep,  0.005,  0.0739337470041,  41.6488493634, 
1008,  1508,  completed,  eof,  2013-11-03 07:11:35,  2013-11-03 07:13:30,  115,  modelParams|sensorParams|encoders|speed_y:n_28.modelParams|clParams|alpha_0.0158213332763.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_1.modelParams|sensorParams|encoders|_classifierInput|n_30.modelParams|inferenceType_TemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.005,  2686,  None,  None,  28,  0.0158213332763,  9,  12,  1,  30,  TemporalMultiStep,  0.005,  0.0670059265899,  37.7462235594, 
1008,  1509,  completed,  eof,  2013-11-03 07:12:27,  2013-11-03 07:14:32,  125,  modelParams|sensorParams|encoders|ydot:n_28.modelParams|clParams|alpha_0.0112390942456.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_1.modelParams|sensorParams|encoders|_classifierInput|n_30.modelParams|inferenceType_TemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.005,  2686,  None,  28,  None,  0.0112390942456,  9,  12,  1,  30,  TemporalMultiStep,  0.005,  0.0734811495718,  41.3938891721, 
1008,  1510,  completed,  eof,  2013-11-03 07:12:35,  2013-11-03 07:14:29,  114,  modelParams|sensorParams|encoders|speed_y:n_28.modelParams|clParams|alpha_0.0307192097018.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_1.modelParams|sensorParams|encoders|_classifierInput|n_28.modelParams|inferenceType_TemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.005,  2686,  None,  None,  28,  0.0307192097018,  9,  12,  1,  28,  TemporalMultiStep,  0.005,  0.0701032486178,  39.4910275738, 
1008,  1511,  completed,  eof,  2013-11-03 07:13:31,  2013-11-03 07:15:19,  108,  modelParams|sensorParams|encoders|ydot:n_50.modelParams|clParams|alpha_0.0253698035447.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_1.modelParams|sensorParams|encoders|_classifierInput|n_28.modelParams|inferenceType_TemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.005,  2686,  None,  50,  None,  0.0253698035447,  9,  12,  1,  28,  TemporalMultiStep,  0.005,  0.0750606478059,  42.283662607, 
1008,  1512,  completed,  eof,  2013-11-03 07:13:39,  2013-11-03 07:15:36,  117,  modelParams|sensorParams|encoders|speed_y:n_28.modelParams|clParams|alpha_0.0137531492004.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_1.modelParams|sensorParams|encoders|_classifierInput|n_28.modelParams|inferenceType_TemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.005,  2686,  None,  None,  28,  0.0137531492004,  9,  12,  1,  28,  TemporalMultiStep,  0.005,  0.0704628085424,  39.6935772583, 
1008,  1513,  completed,  eof,  2013-11-03 07:14:30,  2013-11-03 07:16:35,  125,  modelParams|sensorParams|encoders|ydot:n_28.modelParams|clParams|alpha_0.0091709101697.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_1.modelParams|sensorParams|encoders|_classifierInput|n_28.modelParams|inferenceType_TemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.005,  2686,  None,  28,  None,  0.0091709101697,  9,  12,  1,  28,  TemporalMultiStep,  0.005,  0.0713835699273,  40.2122666766, 
1008,  1514,  completed,  eof,  2013-11-03 07:14:32,  2013-11-03 07:16:29,  117,  modelParams|sensorParams|encoders|speed_y:n_28.modelParams|clParams|alpha_0.0329507262224.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_1.modelParams|sensorParams|encoders|_classifierInput|n_28.modelParams|inferenceType_TemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.005,  2686,  None,  None,  28,  0.0329507262224,  9,  12,  1,  28,  TemporalMultiStep,  0.005,  0.0699669990525,  39.4142745638, 
1008,  1515,  completed,  eof,  2013-11-03 07:15:20,  2013-11-03 07:17:25,  125,  modelParams|sensorParams|encoders|ydot:n_28.modelParams|clParams|alpha_0.0283684871917.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_1.modelParams|sensorParams|encoders|_classifierInput|n_28.modelParams|inferenceType_TemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.005,  2686,  None,  28,  None,  0.0283684871917,  9,  12,  1,  28,  TemporalMultiStep,  0.005,  0.075565650186,  42.5681439015, 
1008,  1516,  completed,  killed,  2013-11-03 07:15:36,  2013-11-03 07:16:29,  53,  modelParams|sensorParams|encoders|speed_y:n_28.modelParams|clParams|alpha_0.0285018132508.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_1.modelParams|sensorParams|encoders|_classifierInput|n_28.modelParams|inferenceType_TemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.005,  1250,  None,  None,  28,  0.0285018132508,  9,  12,  1,  28,  TemporalMultiStep,  0.005,  0.0668020665774,  41.5873410257, 
1008,  1517,  completed,  killed,  2013-11-03 07:16:29,  2013-11-03 07:17:26,  57,  modelParams|sensorParams|encoders|ydot:n_28.modelParams|clParams|alpha_0.0281319878015.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_1.modelParams|sensorParams|encoders|_classifierInput|n_28.modelParams|inferenceType_TemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.005,  1350,  None,  28,  None,  0.0281319878015,  9,  12,  1,  28,  TemporalMultiStep,  0.005,  0.0707758545049,  43.0581517921, 
1008,  1518,  completed,  killed,  2013-11-03 07:16:30,  2013-11-03 07:17:26,  56,  modelParams|sensorParams|encoders|ydot:n_31.modelParams|clParams|alpha_0.0299858229614.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_1.modelParams|sensorParams|encoders|_classifierInput|n_28.modelParams|inferenceType_TemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.005,  1350,  None,  31,  None,  0.0299858229614,  9,  12,  1,  28,  TemporalMultiStep,  0.005,  0.0689479962046,  41.9461313057, 
1008,  1519,  completed,  killed,  2013-11-03 07:16:35,  2013-11-03 07:17:27,  52,  modelParams|sensorParams|encoders|ydot:n_28.modelParams|clParams|alpha_0.0265637447012.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_1.modelParams|sensorParams|encoders|_classifierInput|n_28.modelParams|inferenceType_TemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.005,  1200,  None,  28,  None,  0.0265637447012,  9,  12,  1,  28,  TemporalMultiStep,  0.005,  0.0695917170899,  42.5491943821, 
1008,  1520,  completed,  eof,  2013-11-03 07:17:26,  2013-11-03 07:18:40,  74,  modelParams|sensorParams|encoders|y:n_115.modelParams|sensorParams|encoders|speed_y:n_275.modelParams|clParams|alpha_0.05005.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_3.modelParams|sensorParams|encoders|_classifierInput|n_275.modelParams|inferenceType_NontemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.0525,  2686,  115,  None,  275,  0.05005,  11,  14,  3,  275,  NontemporalMultiStep,  0.0525,  0.0567565581262,  31.9724812494, 
1008,  1521,  completed,  eof,  2013-11-03 07:17:26,  2013-11-03 07:18:31,  65,  modelParams|sensorParams|encoders|y:n_65.modelParams|sensorParams|encoders|speed_y:n_28.modelParams|clParams|alpha_0.0001.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_1.modelParams|sensorParams|encoders|_classifierInput|n_28.modelParams|inferenceType_NontemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.005,  2686,  65,  None,  28,  0.0001,  9,  12,  1,  28,  NontemporalMultiStep,  0.005,  0.0584546585669,  32.9290664669, 
1008,  1532,  completed,  eof,  2013-11-03 07:17:27,  2013-11-03 07:18:42,  75,  modelParams|sensorParams|encoders|y:n_115.modelParams|sensorParams|encoders|speed_y:n_521.modelParams|clParams|alpha_0.1.modelParams|tpParams|minThreshold_12.modelParams|tpParams|activationThreshold_16.modelParams|tpParams|pamLength_5.modelParams|sensorParams|encoders|_classifierInput|n_521.modelParams|inferenceType_NontemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.1,  2686,  115,  None,  521,  0.1,  12,  16,  5,  521,  NontemporalMultiStep,  0.1,  0.0624460071988,  35.1774994851, 
1008,  1543,  completed,  eof,  2013-11-03 07:17:28,  2013-11-03 07:18:36,  68,  modelParams|sensorParams|encoders|y:n_65.modelParams|sensorParams|encoders|speed_y:n_151.modelParams|clParams|alpha_0.025075.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_13.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|_classifierInput|n_151.modelParams|inferenceType_NontemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.02875,  2686,  65,  None,  151,  0.025075,  10,  13,  2,  151,  NontemporalMultiStep,  0.02875,  0.0561238724573,  31.6160725567, 
1008,  1544,  completed,  eof,  2013-11-03 07:18:31,  2013-11-03 07:19:47,  76,  modelParams|sensorParams|encoders|y:n_42.modelParams|sensorParams|encoders|speed_y:n_398.modelParams|clParams|alpha_0.075025.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_15.modelParams|tpParams|pamLength_4.modelParams|sensorParams|encoders|_classifierInput|n_398.modelParams|inferenceType_NontemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.07625,  2686,  42,  None,  398,  0.075025,  11,  15,  4,  398,  NontemporalMultiStep,  0.07625,  0.0700859791284,  39.4812992103, 
1008,  1545,  completed,  eof,  2013-11-03 07:18:37,  2013-11-03 07:19:48,  71,  modelParams|sensorParams|encoders|y:n_90.modelParams|sensorParams|encoders|speed_y:n_225.modelParams|clParams|alpha_0.06004.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_16.modelParams|tpParams|pamLength_3.modelParams|sensorParams|encoders|_classifierInput|n_225.modelParams|inferenceType_NontemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.043,  2686,  90,  None,  225,  0.06004,  11,  16,  3,  225,  NontemporalMultiStep,  0.043,  0.0576744712719,  32.4895661786, 
1008,  1546,  completed,  eof,  2013-11-03 07:18:41,  2013-11-03 07:19:57,  76,  modelParams|sensorParams|encoders|y:n_89.modelParams|sensorParams|encoders|speed_y:n_459.modelParams|clParams|alpha_0.0125875.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|_classifierInput|n_459.modelParams|inferenceType_NontemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.088125,  2686,  89,  None,  459,  0.0125875,  10,  12,  2,  459,  NontemporalMultiStep,  0.088125,  0.0618997865819,  34.8697988598, 
1008,  1547,  completed,  eof,  2013-11-03 07:18:42,  2013-11-03 07:19:57,  75,  modelParams|sensorParams|encoders|y:n_42.modelParams|sensorParams|encoders|speed_y:n_345.modelParams|clParams|alpha_0.0357785714286.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_15.modelParams|tpParams|pamLength_5.modelParams|sensorParams|encoders|_classifierInput|n_345.modelParams|inferenceType_NontemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.0151785714286,  2686,  42,  None,  345,  0.0357785714286,  11,  15,  5,  345,  NontemporalMultiStep,  0.0151785714286,  0.0642038761719,  36.1677539093, 
1008,  1548,  completed,  eof,  2013-11-03 07:19:47,  2013-11-03 07:20:55,  68,  modelParams|sensorParams|encoders|y:n_88.modelParams|sensorParams|encoders|speed_y:n_90.modelParams|clParams|alpha_0.0875125.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|_classifierInput|n_90.modelParams|inferenceType_NontemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.064375,  2686,  88,  None,  90,  0.0875125,  11,  14,  2,  90,  NontemporalMultiStep,  0.064375,  0.0522523571269,  29.4351448296, 
1008,  1549,  completed,  eof,  2013-11-03 07:19:49,  2013-11-03 07:20:59,  70,  modelParams|sensorParams|encoders|y:n_39.modelParams|sensorParams|encoders|speed_y:n_192.modelParams|clParams|alpha_0.0667.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_13.modelParams|tpParams|pamLength_4.modelParams|sensorParams|encoders|_classifierInput|n_192.modelParams|inferenceType_NontemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.0366666666667,  2686,  39,  None,  192,  0.0667,  10,  13,  4,  192,  NontemporalMultiStep,  0.0366666666667,  0.0601694911523,  33.8950773472, 
1008,  1550,  completed,  eof,  2013-11-03 07:19:58,  2013-11-03 07:21:14,  76,  modelParams|sensorParams|encoders|y:n_35.modelParams|sensorParams|encoders|speed_y:n_311.modelParams|clParams|alpha_0.0425575.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_5.modelParams|sensorParams|encoders|_classifierInput|n_311.modelParams|inferenceType_NontemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.021625,  2686,  35,  None,  311,  0.0425575,  10,  12,  5,  311,  NontemporalMultiStep,  0.021625,  0.067366096875,  37.9491170764, 
1008,  1561,  completed,  eof,  2013-11-03 07:19:58,  2013-11-03 07:21:06,  68,  modelParams|sensorParams|encoders|y:n_39.modelParams|sensorParams|encoders|speed_y:n_62.modelParams|clParams|alpha_0.0818363636364.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_15.modelParams|tpParams|pamLength_1.modelParams|sensorParams|encoders|_classifierInput|n_62.modelParams|inferenceType_NontemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.0827272727273,  2686,  39,  None,  62,  0.0818363636364,  11,  15,  1,  62,  NontemporalMultiStep,  0.0827272727273,  0.0532674927759,  30.006997785, 
1008,  1562,  completed,  eof,  2013-11-03 07:20:56,  2013-11-03 07:22:14,  78,  modelParams|sensorParams|encoders|y:n_113.modelParams|sensorParams|encoders|speed_y:n_490.modelParams|clParams|alpha_0.01883125.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_3.modelParams|sensorParams|encoders|_classifierInput|n_490.modelParams|inferenceType_NontemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.0584375,  2686,  113,  None,  490,  0.01883125,  10,  14,  3,  490,  NontemporalMultiStep,  0.0584375,  0.0627505896694,  35.3490789052, 
1008,  1563,  completed,  eof,  2013-11-03 07:21:00,  2013-11-03 07:22:09,  69,  modelParams|sensorParams|encoders|y:n_63.modelParams|sensorParams|encoders|speed_y:n_123.modelParams|clParams|alpha_0.0942365384615.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_16.modelParams|tpParams|pamLength_4.modelParams|sensorParams|encoders|_classifierInput|n_123.modelParams|inferenceType_NontemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.0945192307692,  2686,  63,  None,  123,  0.0942365384615,  11,  16,  4,  123,  NontemporalMultiStep,  0.0945192307692,  0.05421682905,  30.5417841996, 
1008,  1564,  completed,  eof,  2013-11-03 07:21:06,  2013-11-03 07:22:22,  76,  modelParams|sensorParams|encoders|y:n_113.modelParams|sensorParams|encoders|speed_y:n_424.modelParams|clParams|alpha_0.00545178571429.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_13.modelParams|tpParams|pamLength_1.modelParams|sensorParams|encoders|_classifierInput|n_424.modelParams|inferenceType_NontemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.0694642857143,  2686,  113,  None,  424,  0.00545178571429,  11,  13,  1,  424,  NontemporalMultiStep,  0.0694642857143,  0.0589014561883,  33.1807594702, 
1008,  1565,  completed,  eof,  2013-11-03 07:21:14,  2013-11-03 07:22:24,  70,  modelParams|sensorParams|encoders|y:n_97.modelParams|sensorParams|encoders|speed_y:n_149.modelParams|clParams|alpha_0.0947535183001.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|_classifierInput|n_149.modelParams|inferenceType_NontemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.0677970929547,  2686,  97,  None,  149,  0.0947535183001,  11,  14,  2,  149,  NontemporalMultiStep,  0.0677970929547,  0.0554889324854,  31.258393955, 
1008,  1566,  completed,  eof,  2013-11-03 07:22:09,  2013-11-03 07:23:19,  70,  modelParams|sensorParams|encoders|y:n_80.modelParams|sensorParams|encoders|speed_y:n_54.modelParams|clParams|alpha_0.087758209367.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_13.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|_classifierInput|n_54.modelParams|inferenceType_NontemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.0624854647735,  2686,  80,  None,  54,  0.087758209367,  11,  13,  2,  54,  NontemporalMultiStep,  0.0624854647735,  0.0510558960063,  28.7611464054, 
1008,  1567,  completed,  eof,  2013-11-03 07:22:14,  2013-11-03 07:23:25,  71,  modelParams|sensorParams|encoders|y:n_97.modelParams|sensorParams|encoders|speed_y:n_147.modelParams|clParams|alpha_0.0917588272333.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_3.modelParams|sensorParams|encoders|_classifierInput|n_196.modelParams|inferenceType_NontemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.0731087211359,  2686,  97,  None,  147,  0.0917588272333,  11,  14,  3,  196,  NontemporalMultiStep,  0.0731087211359,  0.0553722595185,  31.1926689644, 
1008,  1568,  completed,  eof,  2013-11-03 07:22:23,  2013-11-03 07:23:31,  68,  modelParams|sensorParams|encoders|y:n_80.modelParams|sensorParams|encoders|speed_y:n_77.modelParams|clParams|alpha_0.0862608638335.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|_classifierInput|n_77.modelParams|inferenceType_NontemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.0556412788641,  2686,  80,  None,  77,  0.0862608638335,  11,  14,  2,  77,  NontemporalMultiStep,  0.0556412788641,  0.0521177982922,  29.3593442533, 
1008,  1569,  completed,  eof,  2013-11-03 07:22:24,  2013-11-03 07:23:34,  70,  modelParams|sensorParams|encoders|y:n_71.modelParams|sensorParams|encoders|speed_y:n_124.modelParams|clParams|alpha_0.0832661727667.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|_classifierInput|n_173.modelParams|inferenceType_NontemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.0609529070453,  2686,  71,  None,  124,  0.0832661727667,  10,  14,  2,  173,  NontemporalMultiStep,  0.0609529070453,  0.0555247989098,  31.2785984674, 
1008,  1570,  completed,  eof,  2013-11-03 07:23:19,  2013-11-03 07:24:27,  68,  modelParams|sensorParams|encoders|y:n_82.modelParams|sensorParams|encoders|speed_y:n_62.modelParams|clParams|alpha_0.0944150206578.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_13.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|_classifierInput|n_62.modelParams|inferenceType_NontemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.0650565270089,  2686,  82,  None,  62,  0.0944150206578,  10,  13,  2,  62,  NontemporalMultiStep,  0.0650565270089,  0.050935175623,  28.6931413973, 
1008,  1571,  completed,  eof,  2013-11-03 07:23:25,  2013-11-03 07:24:36,  71,  modelParams|sensorParams|encoders|y:n_81.modelParams|sensorParams|encoders|speed_y:n_107.modelParams|clParams|alpha_0.0972599771713.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_13.modelParams|tpParams|pamLength_1.modelParams|sensorParams|encoders|_classifierInput|n_106.modelParams|inferenceType_NontemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.0606025737811,  2686,  81,  None,  107,  0.0972599771713,  11,  13,  1,  106,  NontemporalMultiStep,  0.0606025737811,  0.0534628291954,  30.1170359941, 
1008,  1572,  completed,  eof,  2013-11-03 07:23:31,  2013-11-03 07:24:41,  70,  modelParams|sensorParams|encoders|y:n_64.modelParams|sensorParams|encoders|speed_y:n_85.modelParams|clParams|alpha_0.0958695848903.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_13.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|_classifierInput|n_134.modelParams|inferenceType_NontemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.0619454305028,  2686,  64,  None,  85,  0.0958695848903,  10,  13,  2,  134,  NontemporalMultiStep,  0.0619454305028,  0.0519179845176,  29.2467838307, 
1008,  1573,  completed,  eof,  2013-11-03 07:23:34,  2013-11-03 07:24:40,  66,  modelParams|sensorParams|encoders|y:n_80.modelParams|sensorParams|encoders|speed_y:n_36.modelParams|clParams|alpha_0.0827779405711.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|_classifierInput|n_36.modelParams|inferenceType_NontemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.0579467596905,  2686,  80,  None,  36,  0.0827779405711,  10,  12,  2,  36,  NontemporalMultiStep,  0.0579467596905,  0.0510740167617,  28.7713543096, 
1008,  1574,  completed,  eof,  2013-11-03 07:24:28,  2013-11-03 07:25:36,  68,  modelParams|sensorParams|encoders|y:n_64.modelParams|sensorParams|encoders|speed_y:n_62.modelParams|clParams|alpha_0.0910816407736.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_13.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|_classifierInput|n_62.modelParams|inferenceType_NontemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.0571318663299,  2686,  64,  None,  62,  0.0910816407736,  9,  13,  2,  62,  NontemporalMultiStep,  0.0571318663299,  0.0513720729831,  28.9392573197, 
1008,  1575,  completed,  eof,  2013-11-03 07:24:36,  2013-11-03 07:25:47,  71,  modelParams|sensorParams|encoders|y:n_64.modelParams|sensorParams|encoders|speed_y:n_85.modelParams|clParams|alpha_0.0925290747892.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_13.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|_classifierInput|n_85.modelParams|inferenceType_NontemporalMultiStep.modelParams|spParams|synPermInactiveDec_0.0554498507392,  2686,  64,  None,  85,  0.0925290747892,  11,  13,  2,  85,  NontemporalMultiStep,  0.0554498507392,  0.0517536575177,  29.1542140539, 
